id,propertyType,title,locationId,price,size,hasParking,roomNumber,bathNumber,hasSwimmingPool,hasTerrace,hasGarden,hasLift,isGoodCondition,isNeedsRenovating,isNewDevelopment,featureTags,heatingType,interiorExterior,floor,area_name
98027678,piso,"piso en venta en calle sánchez balderas, 10",0-EU-ES-28-07-001-079-05,245000,48.0,0,1,1,0,0,0,0,1,0,0,['Apartamento'],Calefacción individual: Eléctrica,exterior,bajo,Chamartín
98079332,piso,estudio en venta en calle antimonio,0-EU-ES-28-07-001-079-17,94990,29.0,0,0,1,0,0,0,0,1,0,0,[],no info,exterior,bajo,Villaverde
98019412,piso,piso en venta en paseo de la castellana,0-EU-ES-28-07-001-079-04,5300000,656.0,1,5,4,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 6ª,Barrio de Salamanca
31154614,piso,"ático en venta en avenida del euro, 21",0-EU-ES-28-07-001-079-11,224000,68.0,1,0,1,1,1,1,1,1,0,0,[],Calefacción individual,exterior,planta 6ª,Carabanchel
97208929,piso,piso en venta en calle de benito gutiérrez,0-EU-ES-28-07-001-079-09,239000,45.0,0,1,1,0,1,0,1,1,0,0,[],Calefacción individual,exterior,sótano,Moncloa
98057220,piso,piso en venta en sirio,0-EU-ES-28-07-001-079-03,598200,140.0,0,3,2,0,0,0,1,1,0,0,['Lujo'],Calefacción central: Gas,exterior,planta 3ª,Retiro
97044769,piso,piso en venta en calle de la primavera,0-EU-ES-28-07-001-079-01,275000,107.0,0,3,1,0,0,0,1,1,0,0,[],No dispone de calefacción,interior,sótano,Centro
98508353,piso,piso en venta en calle de lagasca,0-EU-ES-28-07-001-079-04,750000,75.0,0,2,2,0,0,0,1,1,0,0,[],Calefacción central,interior,planta 3ª,Barrio de Salamanca
29172436,piso,"piso en venta en calle fuenterrabia, 5",0-EU-ES-28-07-001-079-03,380000,90.0,0,3,2,0,0,0,1,1,0,0,[],Calefacción central: Gasoil,interior,planta 4ª,Retiro
98145999,piso,estudio en venta en calle de albasanz,0-EU-ES-28-07-001-079-20,210000,72.0,1,0,1,0,1,0,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,planta 1ª,San Blas
93223203,chalet,"casa o chalet independiente en venta en calle otoño, 37",0-EU-ES-28-07-001-079-20,900000,360.0,1,6,4,0,1,1,0,1,0,0,['Lujo'],Calefacción individual: Gas natural,does not apply,does not apply,San Blas
98132311,piso,"estudio en venta en calle de alberto bosch, 14",0-EU-ES-28-07-001-079-03,255000,55.0,0,0,1,0,0,1,1,1,0,0,[],no info,exterior,semi-sótano,Retiro
92219793,piso,"piso en venta en tenerife, 45",0-EU-ES-28-07-001-079-06,130281,44.0,0,2,1,0,0,0,0,0,1,0,[],No dispone de calefacción,exterior,bajo,Tetuán
96691423,piso,"piso en venta en calle bravo murillo, 359",0-EU-ES-28-07-001-079-06,205000,43.0,0,1,1,0,1,1,1,0,1,0,[],Calefacción central,exterior,planta 3ª,Tetuán
98281249,piso,piso en venta en calle de maría panés,0-EU-ES-28-07-001-079-07,499000,98.0,0,4,2,0,0,0,1,1,0,0,[],Calefacción central,exterior,planta 2ª,Chamberí
92797971,piso,piso en venta en calle de maldonado,0-EU-ES-28-07-001-079-04,975000,140.0,0,3,3,0,0,0,1,1,0,0,['Lujo'],Calefacción central: Gas,exterior,planta 3ª,Barrio de Salamanca
97957814,piso,"estudio en venta en carretera de vicálvaro a la estación de o'donnell, 2",0-EU-ES-28-07-001-079-19,175500,83.0,1,0,2,0,0,0,1,1,0,0,[],no info,exterior,planta 1ª,Vicálvaro
97983109,piso,piso en venta en calle fuente del tiro,0-EU-ES-28-07-001-079-10,130000,55.0,0,2,1,0,0,0,1,1,0,0,[],No dispone de calefacción,exterior,bajo,Latina
98188443,piso,ático en venta en calle de toledo,0-EU-ES-28-07-001-079-01,390000,72.0,0,2,2,0,1,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Centro
97947075,piso,piso en venta en calle cantalejo s/n,0-EU-ES-28-07-001-079-08,711000,121.0,1,3,2,1,0,0,1,0,0,1,['Lujo'],no info,exterior,planta 3ª,Fuencarral
97305623,piso,piso en venta en quintana,0-EU-ES-28-07-001-079-15,440000,88.0,1,2,2,1,0,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,bajo,Ciudad Lineal
98467056,piso,"piso en venta en calle marina vega, 54",0-EU-ES-28-07-001-079-12,120000,66.0,0,2,1,0,0,0,0,0,1,0,[],No dispone de calefacción,exterior,planta 2ª,Usera
97468496,piso,piso en venta en arcos,0-EU-ES-28-07-001-079-20,217260,100.0,0,4,2,0,1,0,0,1,0,0,[],no info,exterior,planta 1ª,San Blas
98276928,piso,"piso en venta en calle bravo murillo, 177",0-EU-ES-28-07-001-079-06,270000,57.0,0,1,1,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,planta 3ª,Tetuán
98013029,piso,piso en venta en puerta del ángel,0-EU-ES-28-07-001-079-10,260000,145.0,0,4,4,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,bajo,Latina
98278964,piso,piso en venta en aravaca,0-EU-ES-28-07-001-079-09,750000,170.0,1,4,2,1,0,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 4ª,Moncloa
97710649,piso,"piso en venta en calle benarrabá, 3",0-EU-ES-28-07-001-079-13,140000,55.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Puente de Vallecas
98052060,piso,"piso en venta en avenida monteigueldo, 90",0-EU-ES-28-07-001-079-13,99000,35.0,0,2,1,0,0,0,0,1,0,0,['Apartamento'],Calefacción individual,interior,planta 2ª,Puente de Vallecas
95588784,piso,"piso en venta en calle de bolonia, 7",0-EU-ES-28-07-001-079-04,430500,94.0,0,4,2,0,0,0,1,1,0,0,[],no info,exterior,planta 1ª,Barrio de Salamanca
97550307,piso,"piso en venta en calle de escalona, 103",0-EU-ES-28-07-001-079-10,248000,75.0,0,3,1,0,1,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 5ª,Latina
95486211,piso,piso en venta en villaverde alto,0-EU-ES-28-07-001-079-17,114999,65.0,0,2,1,0,1,0,0,1,0,0,[],No dispone de calefacción,exterior,planta 1ª,Villaverde
95992800,piso,"piso en venta en paseo imperial, 50",0-EU-ES-28-07-001-079-02,236000,60.0,0,3,1,0,0,0,0,1,0,0,[],No dispone de calefacción,exterior,bajo,Arganzuela
98015538,piso,"piso en venta en calle del mesón de paredes, 65",0-EU-ES-28-07-001-079-01,390000,88.0,0,2,2,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,planta 1ª,Centro
98113030,piso,"estudio en venta en calle fernando díaz de mendoza , 26",0-EU-ES-28-07-001-079-11,150000,33.0,0,0,1,0,0,0,1,0,0,1,[],no info,exterior,planta 2ª,Carabanchel
97167146,piso,piso en venta en chueca-justicia,0-EU-ES-28-07-001-079-01,650000,124.0,0,2,2,0,0,0,1,1,0,0,[],no info,interior,planta 1ª,Centro
96233429,piso,piso en venta en calle jeronima llorente,0-EU-ES-28-07-001-079-06,125000,40.0,0,2,1,0,0,0,0,1,0,0,[],Calefacción individual: Gas natural,interior,planta 3ª,Tetuán
97910800,piso,piso en venta en paseo de las delicias,0-EU-ES-28-07-001-079-02,265000,54.0,0,2,1,0,1,0,1,0,1,0,[],Calefacción individual: Eléctrica,exterior,planta 3ª,Arganzuela
97834804,chalet,chalet adosado en venta en valdebebas - valdefuentes,0-EU-ES-28-07-001-079-16,650000,240.0,1,4,2,0,1,0,0,1,0,0,['Lujo'],Calefacción individual,does not apply,does not apply,Hortaleza
98068949,piso,piso en venta en avenida del mediterráneo,0-EU-ES-28-07-001-079-03,510000,120.0,0,3,2,0,0,0,1,1,0,0,[],Calefacción central,exterior,planta 8ª,Retiro
91071768,piso,"piso en venta en avenida de la albufera, 416",0-EU-ES-28-07-001-079-13,280000,110.0,0,2,2,1,0,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Puente de Vallecas
98362293,piso,"piso en venta en calle san epifanio, 9",0-EU-ES-28-07-001-079-02,430000,58.0,1,1,1,1,1,0,1,0,0,1,[],no info,exterior,planta 1ª,Arganzuela
93895691,piso,piso en venta en calle de rufino gonzález,0-EU-ES-28-07-001-079-20,545000,141.0,1,3,2,1,1,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 7ª,San Blas
98278988,piso,piso en venta en malasaña-universidad,0-EU-ES-28-07-001-079-01,575000,101.0,0,1,2,0,0,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Centro
95883813,piso,piso en venta en buena vista,0-EU-ES-28-07-001-079-11,134900,60.0,0,2,1,0,0,0,0,1,0,0,[],no info,exterior,planta 1ª,Carabanchel
98243985,chalet,"chalet adosado en venta en calle de ara, 33",0-EU-ES-28-07-001-079-09,850000,233.0,1,5,4,1,1,1,0,1,0,0,['Lujo'],Calefacción individual: Gas natural,does not apply,does not apply,Moncloa
98283350,piso,piso en venta en calle de embajadores,0-EU-ES-28-07-001-079-02,229000,66.0,0,1,1,0,0,0,0,1,0,0,[],No dispone de calefacción,exterior,bajo,Arganzuela
96021169,piso,"piso en venta en calle jesús castellanos, 3",0-EU-ES-28-07-001-079-11,186000,90.0,0,2,1,0,1,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Carabanchel
97324422,piso,"piso en venta en calle de tetuán, 19",0-EU-ES-28-07-001-079-01,670000,90.0,1,2,2,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Eléctrica,exterior,planta 2ª,Centro
97860996,piso,piso en venta en calle de ribadavia,0-EU-ES-28-07-001-079-08,210000,54.0,0,2,1,0,1,0,1,0,1,0,[],Calefacción individual,exterior,planta 1ª,Fuencarral
95394012,piso,piso en venta en plaza de santo domingo,0-EU-ES-28-07-001-079-01,535000,123.0,0,2,2,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Centro
91563457,piso,ático en venta en simancas,0-EU-ES-28-07-001-079-20,545000,116.0,1,3,2,1,1,0,1,1,0,0,['Lujo'],Calefacción individual,exterior,planta 7ª,San Blas
96664224,piso,piso en venta en goya,0-EU-ES-28-07-001-079-04,790000,220.0,0,3,2,0,0,0,1,0,1,0,[],Calefacción central,exterior,planta 1ª,Barrio de Salamanca
96087823,piso,piso en venta en paseo de la castellana,0-EU-ES-28-07-001-079-04,5300000,656.0,1,2,4,0,1,0,1,1,0,0,['Lujo'],Calefacción individual,exterior,planta 6ª,Barrio de Salamanca
97203934,piso,piso en venta en calle de josé arcones gil,0-EU-ES-28-07-001-079-15,140000,63.0,0,2,1,0,1,0,0,1,0,0,[],No dispone de calefacción,exterior,bajo,Ciudad Lineal
98023967,piso,"piso en venta en avenida pablo neruda, 32",0-EU-ES-28-07-001-079-13,112000,52.0,0,2,1,0,0,1,0,1,0,0,[],no info,exterior,bajo,Puente de Vallecas
95786419,chalet,"casa o chalet independiente en venta en calle de argentona, 4",0-EU-ES-28-07-001-079-09,1590000,294.0,1,3,3,1,1,1,0,0,0,1,['Lujo\n\n\nVilla'],no info,does not apply,does not apply,Moncloa
97865157,piso,piso en venta en calle de san vicente ferrer,0-EU-ES-28-07-001-079-01,450000,98.0,0,2,2,0,0,0,0,1,0,0,[],no info,exterior,bajo,Centro
96863127,piso,"piso en venta en calle valmojado, 203",0-EU-ES-28-07-001-079-10,145000,70.0,0,2,1,0,1,0,0,1,0,0,[],no info,exterior,planta 5ª,Latina
97669576,piso,piso en venta en paseo de los olmos,0-EU-ES-28-07-001-079-02,395000,87.0,0,2,1,0,0,1,1,1,0,0,[],no info,exterior,planta 1ª,Arganzuela
87884345,piso,piso en venta en chueca-justicia,0-EU-ES-28-07-001-079-01,949000,179.0,0,5,5,0,0,0,0,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 1ª,Centro
97068820,piso,piso en venta en calle de la sombrerería,0-EU-ES-28-07-001-079-01,258000,51.0,0,2,1,0,0,0,1,1,0,0,['Apartamento'],Calefacción individual: Eléctrica,exterior,planta 1ª,Centro
93543616,piso,"piso en venta en calle molino viejo, 17",0-EU-ES-28-07-001-079-19,312000,90.0,1,2,1,1,1,1,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Vicálvaro
98342566,piso,piso en venta en almendrales,0-EU-ES-28-07-001-079-12,115000,51.0,0,2,1,0,0,0,0,1,0,0,[],no info,exterior,bajo,Usera
98283189,piso,piso en venta en calle camarena,0-EU-ES-28-07-001-079-10,189999,90.0,0,3,1,0,1,1,1,0,1,0,[],Calefacción individual: Gas natural,exterior,planta 2ª,Latina
97919537,chalet,chalet adosado en venta en conde orgaz-piovera,0-EU-ES-28-07-001-079-16,1990000,360.0,1,5,5,1,1,1,0,1,0,0,['Lujo'],Calefacción individual: Gas natural,does not apply,does not apply,Hortaleza
97593645,piso,piso en venta en calle jardín de la duquesa,0-EU-ES-28-07-001-079-19,415000,120.0,1,3,2,1,1,1,1,1,0,0,[],no info,exterior,planta 1ª,Vicálvaro
97080569,chalet,chalet adosado en venta en avenida valdeculebras s/n,0-EU-ES-28-07-001-079-18,573000,266.0,1,3,3,0,1,0,0,0,0,1,[],no info,does not apply,does not apply,Villa de Vallecas
98263416,piso,estudio en venta en calle pico collarada,0-EU-ES-28-07-001-079-13,107000,57.0,0,0,1,0,0,0,1,1,0,0,[],Calefacción individual: Eléctrica,exterior,planta 2ª,Puente de Vallecas
96546469,piso,piso en venta en recoletos,0-EU-ES-28-07-001-079-04,1590000,143.0,0,2,2,0,0,0,1,1,0,0,['Lujo'],Calefacción central,exterior,planta 2ª,Barrio de Salamanca
97467045,piso,piso en venta en calle de nuestra señora de la luz,0-EU-ES-28-07-001-079-10,339900,130.0,1,3,2,0,1,1,1,1,0,0,[],Calefacción central,exterior,planta 5ª,Latina
97761174,piso,ático en venta en calle del tutor,0-EU-ES-28-07-001-079-09,590000,80.0,0,3,1,0,1,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 5ª,Moncloa
97271705,piso,ático en venta en calle de velázquez,0-EU-ES-28-07-001-079-04,1650000,139.0,1,2,2,0,1,0,1,1,0,0,[],Calefacción central: Gas,interior,planta 8ª,Barrio de Salamanca
97634280,piso,piso en venta en huertas-cortes,0-EU-ES-28-07-001-079-01,1800000,384.0,1,4,4,0,0,0,1,1,0,0,['Lujo'],no info,exterior,planta 1ª,Centro
92388343,piso,"piso en venta en alcalá, 68",0-EU-ES-28-07-001-079-04,700000,114.0,0,4,2,0,0,0,1,1,0,0,[],Calefacción central,interior,planta 4ª,Barrio de Salamanca
98278910,piso,piso en venta en castellana,0-EU-ES-28-07-001-079-04,485000,48.0,0,1,1,0,0,0,1,1,0,0,['Apartamento'],Calefacción individual: Eléctrica,interior,planta 2ª,Barrio de Salamanca
98446708,piso,piso en venta en calle del rey francisco,0-EU-ES-28-07-001-079-09,985000,210.0,1,6,3,0,0,0,1,1,0,0,['Lujo'],Calefacción individual,exterior,planta 2ª,Moncloa
95154341,piso,"piso en venta en calle altamirano, 25",0-EU-ES-28-07-001-079-09,1298000,153.0,1,3,2,0,1,0,1,0,0,1,['Lujo'],no info,exterior,planta 1ª,Moncloa
98191878,piso,piso en venta en calle fernando díaz de mendoza,0-EU-ES-28-07-001-079-11,188000,83.0,0,3,1,0,1,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 3ª,Carabanchel
97900683,piso,"piso en venta en calle de castiello de jaca, 11",0-EU-ES-28-07-001-079-08,490000,116.0,1,3,2,1,0,1,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 2ª,Fuencarral
97976841,piso,piso en venta en virgen del canto,0-EU-ES-28-07-001-079-15,425000,132.0,0,4,2,0,1,0,1,1,0,0,[],Calefacción central: Gas,exterior,planta 2ª,Ciudad Lineal
98054623,piso,"piso en venta en calle taoro, 3",0-EU-ES-28-07-001-079-15,150000,60.0,0,3,1,0,0,0,0,0,1,0,[],No dispone de calefacción,exterior,planta 3ª,Ciudad Lineal
94090248,piso,piso en venta en padre cipriano,0-EU-ES-28-07-001-079-08,345000,97.0,0,1,2,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,bajo,Fuencarral
97037975,chalet,casa o chalet independiente en venta en calle valle de laciana,0-EU-ES-28-07-001-079-08,2650000,781.0,1,5,5,1,0,1,0,1,0,0,['Lujo\n\n\nVilla'],Calefacción individual,does not apply,does not apply,Fuencarral
97726336,piso,piso en venta en avenida de menéndez pelayo,0-EU-ES-28-07-001-079-03,215000,45.0,0,2,1,0,0,0,0,1,0,0,[],Calefacción individual: Gas natural,interior,planta 3ª,Retiro
92712366,piso,piso en venta en paseo del general martínez campos,0-EU-ES-28-07-001-079-07,1400000,205.0,0,4,3,0,0,0,1,0,1,0,[],Calefacción individual,interior,planta 3ª,Chamberí
97900965,piso,piso en venta en calle pablo lafargue,0-EU-ES-28-07-001-079-15,170000,55.0,0,2,1,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,planta 2ª,Ciudad Lineal
98442556,piso,ático en venta en calle de enrique larreta,0-EU-ES-28-07-001-079-05,1050000,170.0,0,3,2,0,1,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 7ª,Chamartín
96470007,piso,"piso en venta en maudes, 13",0-EU-ES-28-07-001-079-07,308995,74.0,0,2,1,0,0,0,1,1,0,0,[],Calefacción individual: Bomba de frío/calor,exterior,bajo,Chamberí
98421431,piso,piso en venta en calle de hortaleza,0-EU-ES-28-07-001-079-01,990000,94.0,0,2,2,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Bomba de frío/calor,exterior,planta 1ª,Centro
98400769,piso,piso en venta en calle de cáceres,0-EU-ES-28-07-001-079-02,259000,49.0,0,2,1,0,1,0,0,0,1,0,[],No dispone de calefacción,exterior,planta 5ª,Arganzuela
98421413,piso,piso en venta en calle de claudio coello,0-EU-ES-28-07-001-079-04,1495000,146.0,0,2,2,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,interior,bajo,Barrio de Salamanca
97659976,piso,dúplex en venta en calle de monseñor oscar romero,0-EU-ES-28-07-001-079-11,269900,157.0,0,4,2,0,0,1,0,1,0,0,[],Calefacción individual: Gas natural,exterior,no info,Carabanchel
98144293,piso,piso en venta en camino viejo de leganés,0-EU-ES-28-07-001-079-11,264000,111.0,1,3,2,0,1,0,1,1,0,0,[],Calefacción central: Gas,exterior,planta 10ª,Carabanchel
98277172,piso,"piso en venta en calle quero, 79",0-EU-ES-28-07-001-079-10,148900,66.0,0,3,1,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 10ª,Latina
97329207,piso,estudio en venta en calle buenavista,0-EU-ES-28-07-001-079-01,110000,24.0,0,0,1,0,0,0,0,1,0,0,[],no info,interior,planta 2ª,Centro
95925956,piso,piso en venta en calle de los mesejo,0-EU-ES-28-07-001-079-03,154260,45.0,0,1,1,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,no info,planta 4ª,Retiro
96312332,piso,piso en venta en lavapiés-embajadores,0-EU-ES-28-07-001-079-01,225000,68.0,0,3,1,0,1,0,0,1,0,0,[],Calefacción individual: Eléctrica,no info,bajo,Centro
97670447,piso,piso en venta en vallehermoso,0-EU-ES-28-07-001-079-07,1995000,409.0,1,5,4,0,1,0,1,1,0,0,['Lujo'],Calefacción central: Gasoil,exterior,planta 11ª,Chamberí
97914372,piso,piso en venta en amposta,0-EU-ES-28-07-001-079-20,190000,92.0,0,3,1,0,0,0,1,0,1,0,[],No dispone de calefacción,exterior,planta 10ª,San Blas
97911816,piso,dúplex en venta en calle de cordel de pavones,0-EU-ES-28-07-001-079-19,265000,107.0,1,3,3,0,0,1,1,1,0,0,[],Calefacción individual,exterior,planta 3ª,Vicálvaro
98396806,piso,piso en venta en calle de maría tubau,0-EU-ES-28-07-001-079-08,667000,112.0,1,2,2,1,0,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 5ª,Fuencarral
98483806,piso,dúplex en venta en calle del cactus,0-EU-ES-28-07-001-079-06,260000,99.0,0,2,1,0,1,0,1,0,1,0,[],Calefacción individual: Gas natural,exterior,planta 4ª,Tetuán
98035449,piso,piso en venta en calle san basilio,0-EU-ES-28-07-001-079-12,169000,92.0,0,3,1,0,1,0,1,1,0,0,[],no info,exterior,planta 2ª,Usera
82942971,piso,piso en venta en calle arriaza,0-EU-ES-28-07-001-079-09,441000,150.0,0,5,2,0,0,0,1,0,1,0,[],no info,no info,sótano,Moncloa
97819911,piso,piso en venta en villaverde alto,0-EU-ES-28-07-001-079-17,145300,128.0,0,4,2,0,1,0,1,1,0,0,[],no info,exterior,planta 7ª,Villaverde
84645035,piso,piso en venta en el viso,0-EU-ES-28-07-001-079-05,1870000,300.0,1,4,3,0,1,0,1,0,1,0,[],no info,exterior,bajo,Chamartín
98357692,piso,piso en venta en calle calle ramón pulido s/n,0-EU-ES-28-07-001-079-08,706000,136.0,0,3,2,1,1,0,1,0,0,1,['Lujo'],no info,exterior,no info,Fuencarral
94157444,piso,piso en venta en almagro,0-EU-ES-28-07-001-079-07,680000,74.0,0,2,1,0,1,0,1,1,0,0,['Lujo'],Calefacción central,exterior,planta 2ª,Chamberí
94003524,piso,"piso en venta en calle de lubian, 1",0-EU-ES-28-07-001-079-17,95000,53.0,0,2,1,0,0,0,0,1,0,0,[],no info,exterior,bajo,Villaverde
98507950,piso,piso en venta en goya,0-EU-ES-28-07-001-079-04,550000,93.0,0,3,2,0,0,0,1,1,0,0,[],Calefacción central: Gasoil,interior,planta 5ª,Barrio de Salamanca
98345235,piso,piso en venta en avenida de menéndez pelayo,0-EU-ES-28-07-001-079-03,275000,50.0,0,1,1,0,0,0,1,1,0,0,[],Calefacción individual: Eléctrica,interior,planta 7ª,Retiro
98456840,piso,piso en venta en calle del arroyo de la media legua,0-EU-ES-28-07-001-079-14,179000,60.0,0,3,1,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 1ª,Moratalaz
97880450,piso,piso en venta en calle francolín,0-EU-ES-28-07-001-079-11,275000,115.0,0,3,3,0,0,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,bajo,Carabanchel
97884513,piso,piso en venta en avenida de los rosales,0-EU-ES-28-07-001-079-12,300000,70.0,1,2,2,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 6ª,Usera
97071525,piso,ático en venta en sol,0-EU-ES-28-07-001-079-01,295000,49.0,0,1,1,0,1,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 5ª,Centro
84841723,piso,dúplex en venta en plaza de cascorro,0-EU-ES-28-07-001-079-01,660000,153.0,0,4,2,0,1,0,1,1,0,0,[],Calefacción central: Gas,interior,planta 2ª,Centro
97942494,piso,"piso en venta en calle de la bahía de cádiz, 12",0-EU-ES-28-07-001-079-21,280000,53.0,1,1,1,1,0,0,1,1,0,0,['Apartamento'],Calefacción individual,exterior,planta 1ª,Barajas
97509372,piso,"piso en venta en calle de vital aza, 48",0-EU-ES-28-07-001-079-15,155000,64.0,0,3,1,0,1,0,0,0,1,0,[],Calefacción individual: Eléctrica,interior,planta 1ª,Ciudad Lineal
97860984,piso,"dúplex en venta en calle cantueso, 18",0-EU-ES-28-07-001-079-06,299000,80.0,0,2,2,0,1,0,0,1,0,0,[],no info,exterior,planta 2ª,Tetuán
97977207,piso,piso en venta en calle de lópez grass,0-EU-ES-28-07-001-079-13,210000,91.0,0,3,2,0,1,0,1,1,0,0,[],no info,exterior,planta 4ª,Puente de Vallecas
97173642,piso,"piso en venta en urb. c/ timoteo domingo, pueblo nuevo",0-EU-ES-28-07-001-079-15,170000,60.0,0,2,1,0,0,0,0,1,0,0,[],no info,no info,planta 1ª,Ciudad Lineal
97022613,piso,piso en venta en calle taconera,0-EU-ES-28-07-001-079-12,154999,85.0,0,3,1,0,1,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,planta 3ª,Usera
98160167,piso,piso en venta en calle del príncipe de vergara,0-EU-ES-28-07-001-079-05,450000,77.0,0,3,1,0,0,0,1,1,0,0,[],Calefacción individual: Eléctrica,interior,planta 5ª,Chamartín
97995920,piso,piso en venta en el viso,0-EU-ES-28-07-001-079-05,2100000,314.0,0,5,4,0,1,0,1,0,1,0,[],Calefacción central,exterior,planta 2ª,Chamartín
89953071,piso,piso en venta en argüelles,0-EU-ES-28-07-001-079-09,550000,90.0,0,3,2,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 5ª,Moncloa
96901409,piso,piso en venta en calle de lagasca,0-EU-ES-28-07-001-079-04,1590000,146.0,0,2,3,0,0,0,1,1,0,0,[],no info,interior,planta 2ª,Barrio de Salamanca
95824959,piso,piso en venta en paseo alberto palacios,0-EU-ES-28-07-001-079-17,119000,75.0,0,3,1,0,1,0,0,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 4ª,Villaverde
98116968,piso,piso en venta en calle padre xifré,0-EU-ES-28-07-001-079-05,450000,92.0,0,3,2,0,0,0,1,1,0,0,[],no info,interior,planta 3ª,Chamartín
97210203,piso,piso en venta en calle de la princesa,0-EU-ES-28-07-001-079-07,735000,140.0,0,5,5,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,planta 3ª,Chamberí
98092815,piso,piso en venta en calle de ayala,0-EU-ES-28-07-001-079-04,1590000,173.0,0,3,3,0,0,0,1,1,0,0,['Lujo'],Calefacción central: Gas natural,exterior,planta 3ª,Barrio de Salamanca
98336020,piso,piso en venta en calle de la hacienda de pavones,0-EU-ES-28-07-001-079-14,267000,96.0,0,3,2,0,1,0,1,1,0,0,[],Calefacción central: Gasoil,exterior,planta 5ª,Moratalaz
93118678,piso,piso en venta en ventilla-almenara,0-EU-ES-28-07-001-079-06,650000,132.0,0,3,2,0,0,0,1,1,0,0,[],Calefacción central,exterior,no info,Tetuán
97725108,piso,"piso en venta en luis ruiz, 23",0-EU-ES-28-07-001-079-15,160000,55.0,0,2,1,0,1,0,0,0,1,0,[],Calefacción individual,exterior,planta 5ª,Ciudad Lineal
98125969,piso,estudio en venta en calle de cea bermúdez,0-EU-ES-28-07-001-079-07,225000,37.0,0,0,1,0,0,0,1,1,0,0,[],no info,exterior,planta 6ª,Chamberí
95386277,piso,piso en venta en aravaca,0-EU-ES-28-07-001-079-09,1100000,175.0,1,4,4,0,0,0,0,1,0,0,['Lujo'],no info,exterior,planta 1ª,Moncloa
96433210,piso,estudio en venta en secoya,0-EU-ES-28-07-001-079-11,85000,70.0,0,0,1,0,0,0,1,1,0,0,[],Calefacción individual,exterior,planta 3ª,Carabanchel
98246869,piso,"piso en venta en calle del tesoro, 27",0-EU-ES-28-07-001-079-01,245000,65.0,0,1,1,0,0,0,1,1,0,0,[],Calefacción individual: Gas natural,exterior,bajo,Centro
98281641,piso,piso en venta en calle de hortaleza,0-EU-ES-28-07-001-079-01,949000,166.0,0,5,5,0,0,0,1,1,0,0,['Lujo'],Calefacción individual: Gas natural,exterior,planta 2ª,Centro
98359340,piso,piso en venta en recoletos,0-EU-ES-28-07-001-079-04,745000,113.0,0,2,3,0,0,0,1,1,0,0,[],Calefacción central,interior,planta 6ª,Barrio de Salamanca
98365412,piso,piso en venta en calle de villablanca,0-EU-ES-28-07-001-079-19,125000,50.0,0,2,1,0,0,0,0,1,0,0,[],Calefacción individual: Eléctrica,exterior,bajo,Vicálvaro
97517138,piso,"piso en venta en calle campezo, 14",0-EU-ES-28-07-001-079-20,249000,90.0,1,2,2,1,0,1,1,1,0,0,[],Calefacción individual,interior,planta 2ª,San Blas
